rosbagTimestamp,Fx,Fy,Fz,Tx,Ty,Tz
1471539704133578553,136576.0,795154.0,-16094998.0,-76099.0,133645.0,-15370.0
1471539704134050395,186934.0,674696.0,-16351235.0,-61442.0,133883.0,-18382.0
1471539704135079212,167951.0,539013.0,-16749202.0,-58034.0,131174.0,-14836.0
1471539704137554242,163323.0,612481.0,-16928519.0,-62003.0,132616.0,-14663.0
1471539704138563656,197611.0,734667.0,-17179967.0,-68993.0,132848.0,-13565.0
1471539704146066869,248331.0,846649.0,-17429990.0,-79803.0,134991.0,-13241.0
1471539704153090263,328065.0,923268.0,-17684976.0,-79920.0,139104.0,-13010.0
1471539704153697323,277106.0,1068146.0,-17681453.0,-92963.0,139584.0,-10579.0
1471539704154881371,290403.0,1131214.0,-17752761.0,-100767.0,142953.0,-8905.0
1471539704169369306,309759.0,1241176.0,-17825761.0,-101830.0,144187.0,-8840.0
1471539704170875760,330120.0,1207490.0,-17935687.0,-99725.0,148286.0,-8797.0
1471539704173353716,372613.0,1162836.0,-18010571.0,-95288.0,153602.0,-9599.0
1471539704174854611,438963.0,1053040.0,-18192894.0,-89106.0,149953.0,-9376.0
1471539704193254424,357308.0,1050018.0,-18370680.0,-86720.0,148007.0,-11632.0
1471539704194315732,359282.0,976303.0,-18623818.0,-82605.0,146531.0,-11402.0
1471539704196755916,337401.0,989461.0,-18768902.0,-82412.0,149670.0,-10536.0
1471539704197739777,358766.0,953930.0,-18913099.0,-79101.0,150137.0,-12793.0
1471539704205772323,455582.0,1020910.0,-19132453.0,-83022.0,157622.0,-11015.0
1471539704206835591,454078.0,1021609.0,-19312942.0,-82954.0,159059.0,-10868.0
1471539704214275372,487197.0,1145194.0,-19417478.0,-90025.0,160736.0,-14676.0
1471539704215744974,456332.0,1253933.0,-19484746.0,-102256.0,160227.0,-14530.0
1471539704228786486,491108.0,1398734.0,-19591730.0,-111465.0,157573.0,-11926.0
1471539704233148170,470163.0,1478831.0,-19662994.0,-115365.0,150576.0,-8581.0
1471539704234668255,337484.0,1568633.0,-19728211.0,-130358.0,142568.0,-4418.0
1471539704236609877,334158.0,1664196.0,-19835502.0,-135291.0,140398.0,-2671.0
1471539704253503127,316321.0,1649533.0,-19979463.0,-131743.0,137010.0,-3321.0
1471539704254497341,312247.0,1649258.0,-20157958.0,-135387.0,136254.0,-3114.0
1471539704258005299,290730.0,1610965.0,-20336779.0,-135817.0,133566.0,-2916.0
1471539704259009388,338333.0,1540162.0,-20593023.0,-124244.0,135984.0,-5146.0
1471539704266017358,416818.0,1572472.0,-20631017.0,-123792.0,146619.0,-8379.0
1471539704267513990,456373.0,1528229.0,-20703342.0,-121842.0,151915.0,-11538.0
1471539704281045178,462575.0,1503510.0,-20922369.0,-112212.0,151928.0,-12992.0
1471539704282514657,451468.0,1627320.0,-20881877.0,-124293.0,155536.0,-14577.0
1471539704289008589,471094.0,1639861.0,-20989442.0,-124094.0,155285.0,-16044.0
1471539704292113380,470541.0,1713602.0,-20990263.0,-124419.0,157484.0,-16078.0
1471539704294049422,523050.0,1727727.0,-21023453.0,-135269.0,157439.0,-15127.0
1471539704295500609,500261.0,1809665.0,-21129826.0,-139163.0,153332.0,-14166.0
1471539704311034171,482620.0,1843743.0,-21202447.0,-136264.0,150691.0,-14100.0
1471539704312452784,581584.0,1860523.0,-21240275.0,-139636.0,154549.0,-13232.0
1471539704313921433,575876.0,1911092.0,-21311630.0,-145156.0,158164.0,-12385.0
1471539704314937920,615798.0,1986303.0,-21385476.0,-145396.0,161324.0,-12337.0
1471539704333932403,684916.0,2110239.0,-21453935.0,-161025.0,161773.0,-11315.0
1471539704335431820,716107.0,2162385.0,-21559053.0,-170197.0,165602.0,-12757.0
1471539704336414973,763009.0,2187635.0,-21634950.0,-162417.0,166604.0,-13528.0
1471539704337436513,871880.0,2195231.0,-21703437.0,-175781.0,173058.0,-15741.0
1471539704349404067,886554.0,2304373.0,-21773414.0,-183023.0,172088.0,-15597.0
1471539704350242964,901941.0,2275508.0,-21994691.0,-164791.0,165612.0,-17026.0
1471539704351932095,891726.0,2302705.0,-22099374.0,-174309.0,169917.0,-17706.0
1471539704352929492,935402.0,2418437.0,-22203360.0,-192539.0,177840.0,-17542.0
1471539704371434620,911706.0,2597491.0,-22238463.0,-198944.0,174490.0,-15062.0
1471539704373942632,875237.0,2618248.0,-22346868.0,-193757.0,170642.0,-15769.0
1471539704374364840,867445.0,2668728.0,-22272378.0,-203030.0,173525.0,-15017.0
1471539704375386542,882776.0,2706900.0,-22271023.0,-208712.0,175446.0,-14989.0
1471539704384917552,907074.0,2763459.0,-22451292.0,-205453.0,167968.0,-15522.0
1471539704386381820,901676.0,2837465.0,-22342443.0,-213196.0,170149.0,-13223.0
1471539704393573171,933278.0,2887482.0,-22229404.0,-224931.0,169632.0,-14786.0
1471539704395065712,933848.0,2984142.0,-22122463.0,-226224.0,169672.0,-13300.0
1471539704408083990,913016.0,2854152.0,-22126385.0,-205642.0,157150.0,-14093.0
1471539704413237284,897435.0,2699559.0,-21984799.0,-197770.0,163188.0,-15169.0
1471539704415990187,855091.0,2601064.0,-22090125.0,-197775.0,161449.0,-16650.0
1471539704416368358,876104.0,2447585.0,-22202525.0,-174947.0,148432.0,-18906.0
1471539704432826704,878924.0,2422411.0,-22347118.0,-170284.0,146978.0,-20369.0
1471539704434316519,835935.0,2373417.0,-22453481.0,-170906.0,147431.0,-21087.0
1471539704435299288,836176.0,2397076.0,-22633819.0,-169323.0,146703.0,-21714.0
1471539704436791289,860297.0,2454458.0,-22778350.0,-166069.0,140679.0,-22301.0
1471539704445430042,928059.0,2609456.0,-22705509.0,-180157.0,153483.0,-22394.0
1471539704446444664,870191.0,2757241.0,-22807411.0,-198095.0,158276.0,-22262.0
1471539704453421776,1047314.0,2950303.0,-22667285.0,-205453.0,170645.0,-22398.0
1471539704454423738,1145824.0,3136097.0,-22668937.0,-210454.0,173825.0,-22346.0
1471539704484439489,1247610.0,3202108.0,-22347788.0,-213336.0,179183.0,-21051.0
1471539704485921580,1282874.0,3375366.0,-22275366.0,-219828.0,183806.0,-21908.0
1471539704487409931,1382226.0,3439562.0,-22203686.0,-223897.0,185504.0,-22693.0
1471539704488571945,1366084.0,3423639.0,-22131986.0,-221647.0,179960.0,-21129.0
1471539704492631700,1295311.0,3294375.0,-22095405.0,-210992.0,169330.0,-21935.0
1471539704493470642,1119269.0,3124211.0,-22343493.0,-202083.0,154788.0,-22472.0
1471539704495425591,1029832.0,2980541.0,-22449342.0,-187900.0,140763.0,-26304.0
1471539704496536645,1023646.0,2817366.0,-22667715.0,-170132.0,132301.0,-29291.0
1471539704504955310,957004.0,2648434.0,-22602081.0,-148905.0,138386.0,-31236.0
1471539704510105455,985086.0,2630276.0,-22631776.0,-159024.0,145078.0,-37526.0
1471539704513523595,1007581.0,2709181.0,-22590179.0,-179016.0,152509.0,-37489.0
1471539704514443215,964145.0,2778916.0,-22584990.0,-201643.0,167906.0,-35967.0
1471539704528421909,1096917.0,2896892.0,-22437403.0,-230975.0,195619.0,-36954.0
1471539704529446061,1298519.0,3065823.0,-22429829.0,-275580.0,223029.0,-36839.0
1471539704531401612,1441512.0,3370204.0,-22141118.0,-300133.0,239244.0,-34678.0
1471539704532523163,1472920.0,3521420.0,-22070818.0,-311790.0,248207.0,-30012.0
1471539704550948599,1510010.0,3501471.0,-22073022.0,-315677.0,254238.0,-26869.0
1471539704555632333,1571437.0,3494641.0,-22040999.0,-314470.0,261502.0,-25386.0
1471539704556537572,1591120.0,3507464.0,-21861930.0,-318025.0,261999.0,-22353.0
1471539704558592213,1572038.0,3470987.0,-21791283.0,-317267.0,262972.0,-20075.0
1471539704566966210,1516706.0,3311896.0,-21648711.0,-310696.0,262967.0,-18708.0
1471539704568456797,1503707.0,3130201.0,-21470766.0,-301921.0,263929.0,-18960.0
1471539704573507896,1468566.0,3030243.0,-21361988.0,-295842.0,260060.0,-20659.0
1471539704574987767,1411609.0,2967925.0,-21542895.0,-287991.0,260055.0,-22173.0
1471539704588468289,1316573.0,2852892.0,-21144447.0,-283478.0,253302.0,-22547.0
1471539704592800740,1251291.0,2790848.0,-21646607.0,-282920.0,253238.0,-23702.0
1471539704593407097,1279709.0,2801269.0,-20928129.0,-281745.0,249448.0,-21149.0
1471539704600652947,1206769.0,2788862.0,-21607261.0,-287935.0,250800.0,-23691.0
1471539704611440763,1185378.0,2749864.0,-21135909.0,-294743.0,245968.0,-21644.0
1471539704612477253,1126318.0,2879204.0,-20304420.0,-300877.0,240978.0,-20769.0
1471539704613921702,1228677.0,2984583.0,-20805439.0,-319042.0,249588.0,-20993.0
1471539704615433816,1280715.0,3050760.0,-20408615.0,-333080.0,256119.0,-17349.0
1471539704624944132,1313022.0,3175629.0,-20443709.0,-342589.0,260709.0,-16495.0
1471539704626418630,1244134.0,3185103.0,-20113005.0,-354981.0,257058.0,-15903.0
1471539704633436684,1218646.0,3280239.0,-18964133.0,-346820.0,256258.0,-15482.0
1471539704634918902,1278796.0,3333112.0,-19353925.0,-369395.0,258802.0,-14130.0
1471539704648942744,1187362.0,3412209.0,-18344311.0,-366385.0,252882.0,-14296.0
1471539704651638427,1316052.0,3247403.0,-17554170.0,-364860.0,255078.0,-14191.0
1471539704652160979,1248204.0,3474998.0,-17044539.0,-378318.0,252233.0,-13785.0
1471539704652750029,1298382.0,3542753.0,-16753731.0,-391115.0,260920.0,-14832.0
1471539704671224232,1332723.0,3642726.0,-16716163.0,-398501.0,264061.0,-15624.0
1471539704672248532,1371507.0,3745077.0,-15095971.0,-395255.0,250953.0,-14595.0
1471539704678195337,1244671.0,3882209.0,-14367325.0,-409945.0,240119.0,-12722.0
1471539704679259576,1277462.0,4234631.0,-13291248.0,-404707.0,242276.0,-14603.0
1471539705691742171,-16648862.0,-17855155.0,689158.0,-140450.0,2343104.0,-918484.0
1471539705694095944,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705694540224,-355627.0,-335239.0,-8647130.0,-542.0,87125.0,-10734.0
1471539705695569321,-334319.0,-324219.0,-8609943.0,-406.0,83984.0,-12295.0
1471539705714634345,-335972.0,-322939.0,-8609879.0,-1628.0,86154.0,-12316.0
1471539705715611424,-356085.0,-336365.0,-8646165.0,-1787.0,84943.0,-10693.0
1471539705716569002,-335972.0,-322939.0,-8609879.0,-1628.0,86154.0,-12316.0
1471539705718094822,-335881.0,-298699.0,-8609664.0,-1336.0,86161.0,-13112.0
1471539705728093752,-335972.0,-322939.0,-8609879.0,-1628.0,86154.0,-12316.0
1471539705729069141,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539705736078084,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705737577179,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539705755131123,-336063.0,-347179.0,-8610094.0,-1921.0,86148.0,-11520.0
1471539705756152712,-375548.0,-349990.0,-8645246.0,-747.0,83007.0,-11479.0
1471539705758646785,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539705759640021,-355449.0,-336061.0,-8682867.0,-537.0,85671.0,-10679.0
1471539705773837990,-314678.0,-311416.0,-8646599.0,-1440.0,84466.0,-11454.0
1471539705775334786,-314500.0,-312239.0,-8682337.0,-1436.0,83013.0,-11400.0
1471539705778412212,-357201.0,-288251.0,-8717145.0,-2415.0,84219.0,-12198.0
1471539705779157517,-335066.0,-277488.0,-8681489.0,-2259.0,81087.0,-11383.0
1471539705787829193,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539705788807773,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705795826807,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705796755670,-354608.0,-336822.0,-8610491.0,-569.0,84226.0,-10726.0
1471539705811305881,-376933.0,-325294.0,-8680704.0,-1673.0,83730.0,-12243.0
1471539705812936773,-357292.0,-312491.0,-8717360.0,-2707.0,84213.0,-11402.0
1471539705813637332,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705815123770,-336253.0,-324888.0,-8644652.0,-2868.0,82519.0,-12221.0
1471539705834258573,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705835816927,-334608.0,-276362.0,-8682454.0,-1014.0,83268.0,-11424.0
1471539705837167252,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539705838225533,-335440.0,-325407.0,-8717091.0,-1614.0,81793.0,-12153.0
1471539705847677292,-355639.0,-313770.0,-8717424.0,-1485.0,82042.0,-11381.0
1471539705849155726,-355639.0,-313770.0,-8717424.0,-1485.0,82042.0,-11381.0
1471539705856132455,-356274.0,-314074.0,-8680722.0,-2734.0,81314.0,-11395.0
1471539705857247379,-354517.0,-312582.0,-8610276.0,-276.0,84233.0,-11522.0
1471539705871728552,-335886.0,-348002.0,-8645832.0,-1916.0,84694.0,-11466.0
1471539705873156384,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539705874159032,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705875119235,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705894219460,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539705895637615,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539705896661340,-337449.0,-322482.0,-8645553.0,-2846.0,86871.0,-12283.0
1471539705898612083,-334055.0,-350104.0,-8681633.0,-689.0,81070.0,-11390.0
1471539705912423038,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705913909253,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705924570640,-377111.0,-324471.0,-8644966.0,-1677.0,85184.0,-12297.0
1471539705932327520,-313751.0,-337239.0,-8610176.0,-1760.0,81561.0,-10651.0
1471539705933100682,-334608.0,-276362.0,-8682454.0,-1014.0,83268.0,-11424.0
1471539705934217718,-334785.0,-275539.0,-8646717.0,-1018.0,84722.0,-11478.0
1471539705935609628,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539705954604995,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705955618630,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539705956587043,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539705957595812,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539705967678407,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539705972946299,-355725.0,-288708.0,-8681471.0,-1197.0,83502.0,-12231.0
1471539705977542597,-356171.0,-311302.0,-8610212.0,-1499.0,86403.0,-11543.0
1471539705978646670,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705992597467,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539705994143768,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539705995070034,-334877.0,-299779.0,-8646932.0,-1311.0,84715.0,-10682.0
1471539705996140329,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539706014581379,-333964.0,-325864.0,-8681418.0,-396.0,81077.0,-12186.0
1471539706015563066,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539706016640597,-356452.0,-313251.0,-8644984.0,-2739.0,82768.0,-11449.0
1471539706018617523,-355613.0,-335742.0,-8573223.0,-594.0,85671.0,-13156.0
1471539706036535388,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706038126294,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706039046063,-357292.0,-312491.0,-8717360.0,-2707.0,84213.0,-11402.0
1471539706040141951,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539706051482708,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539706052562117,-314323.0,-313061.0,-8718074.0,-1431.0,81559.0,-11346.0
1471539706065978824,-335335.0,-300906.0,-8645967.0,-2556.0,82534.0,-10641.0
1471539706068244660,-335054.0,-298957.0,-8611195.0,-1316.0,86169.0,-10736.0
1471539706074214709,-314042.0,-311112.0,-8683302.0,-191.0,85195.0,-11440.0
1471539706075808056,-355181.0,-312644.0,-8718389.0,-240.0,84224.0,-11421.0
1471539706076754395,-335335.0,-300906.0,-8645967.0,-2556.0,82534.0,-10641.0
1471539706078237443,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706096733634,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539706097757554,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539706100393451,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539706101292796,-313202.0,-311873.0,-8610926.0,-223.0,83750.0,-11487.0
1471539706110245854,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706111733106,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539706119238331,-336253.0,-324888.0,-8644652.0,-2868.0,82519.0,-12221.0
1471539706120804360,-357379.0,-287428.0,-8681407.0,-2419.0,85673.0,-12252.0
1471539706134749436,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706136733981,-378409.0,-324837.0,-8716377.0,-2890.0,84447.0,-12210.0
1471539706137717250,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706139243619,-334331.0,-302751.0,-8680238.0,-1349.0,78901.0,-12942.0
1471539706156745896,-335244.0,-276666.0,-8645752.0,-2263.0,82540.0,-11437.0
1471539706157799647,-355639.0,-313770.0,-8717424.0,-1485.0,82042.0,-11381.0
1471539706160781608,-356097.0,-314897.0,-8716459.0,-2730.0,79861.0,-11341.0
1471539706162748976,-334141.0,-325041.0,-8645681.0,-401.0,82530.0,-12240.0
1471539706170277169,-336916.0,-324950.0,-8752765.0,-2832.0,82510.0,-12121.0
1471539706171648595,-355816.0,-312948.0,-8681687.0,-1489.0,83496.0,-11435.0
1471539706179302394,-335704.0,-299522.0,-8645401.0,-1331.0,84707.0,-13058.0
1471539706182068758,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706194147993,-356183.0,-289834.0,-8680506.0,-2442.0,81321.0,-12191.0
1471539706197730500,-355090.0,-288404.0,-8718174.0,53.0,84231.0,-12217.0
1471539706198068454,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539706199203634,-356452.0,-313251.0,-8644984.0,-2739.0,82768.0,-11449.0
1471539706217229941,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539706218735645,-335998.0,-300968.0,-8754081.0,-2519.0,82525.0,-10541.0
1471539706220721876,-337094.0,-324128.0,-8717027.0,-2837.0,83964.0,-12175.0
1471539706221721141,-335335.0,-300906.0,-8645967.0,-2556.0,82534.0,-10641.0
1471539706230375993,-335157.0,-301728.0,-8681705.0,-2551.0,81080.0,-10587.0
1471539706231812060,-357201.0,-288251.0,-8717145.0,-2415.0,84219.0,-12198.0
1471539706239803087,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539706240766798,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539706254612415,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706257334569,-335159.0,-323458.0,-8682319.0,-374.0,85429.0,-12248.0
1471539706257724222,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706258828729,-354340.0,-313405.0,-8646013.0,-272.0,82779.0,-11468.0
1471539706276800812,-355449.0,-336061.0,-8682867.0,-537.0,85671.0,-10679.0
1471539706277821591,-334785.0,-275539.0,-8646717.0,-1018.0,84722.0,-11478.0
1471539706280410025,-314855.0,-310593.0,-8610862.0,-1445.0,85920.0,-11508.0
1471539706281853403,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706292400142,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706292821386,-356367.0,-360044.0,-8681551.0,-850.0,85656.0,-12259.0
1471539706300025383,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539706301926105,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706314326656,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706315899652,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706317831293,-335704.0,-299522.0,-8645401.0,-1331.0,84707.0,-13058.0
1471539706319389393,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539706337274300,-333683.0,-323915.0,-8646646.0,844.0,84712.0,-12281.0
1471539706338373298,-336262.0,-275083.0,-8682390.0,-2236.0,85439.0,-11445.0
1471539706340312324,-374186.0,-325143.0,-8718435.0,2044.0,84469.0,-12248.0
1471539706341817393,-355613.0,-335742.0,-8573223.0,-594.0,85671.0,-13156.0
1471539706351735414,-355535.0,-310999.0,-8646914.0,-249.0,87131.0,-11530.0
1471539706352953559,-355272.0,-336884.0,-8718605.0,-532.0,84218.0,-10625.0
1471539706357736557,-334699.0,-300602.0,-8682670.0,-1306.0,83262.0,-10628.0
1471539706358719971,-333683.0,-323915.0,-8646646.0,844.0,84712.0,-12281.0
1471539706374241475,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539706375294097,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706377761299,-335526.0,-300345.0,-8681139.0,-1326.0,83253.0,-13004.0
1471539706379259746,-335795.0,-323762.0,-8645617.0,-1624.0,84701.0,-12262.0
1471539706396791055,-335337.0,-322636.0,-8646582.0,-379.0,86882.0,-12302.0
1471539706397767254,-335440.0,-325407.0,-8717091.0,-1614.0,81793.0,-12153.0
1471539706402283439,-335617.0,-324585.0,-8681354.0,-1619.0,83247.0,-12208.0
1471539706403736589,-335526.0,-300345.0,-8681139.0,-1326.0,83253.0,-13004.0
1471539706411317643,-355358.0,-311821.0,-8682652.0,-245.0,85678.0,-11475.0
1471539706412404300,-355181.0,-312644.0,-8718389.0,-240.0,84224.0,-11421.0
1471539706417921322,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
1471539706419252613,-355267.0,-287582.0,-8682436.0,48.0,85684.0,-12271.0
1471539706434289421,-355902.0,-287885.0,-8645734.0,-1202.0,84956.0,-12285.0
1471539706436017320,-355994.0,-312125.0,-8645949.0,-1494.0,84950.0,-11489.0
